Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Viviani Vincenzo,Saracinelli Francesco,7/04/1663,Roma,Firenze,Argomenti privati,"['Saracinelli Antonio Felice ', 'Michelozzi Antonio ']","Gal. 157, doc. 101, c. 150v",1663,"""Rendo grazie umilmente a Vostra Signoria Illustrissima...""Minuta
"
Viviani Vincenzo,Dati Carlo Roberto,24/03/1663,Roma,,Notizie di libri,"['Viviani Francesco ', 'Berlomt Claude ', 'Elzevier (casa editrice)']","Gal. 157, doc. 102, c. 151r-v",1663,"""Ho scritto al Signor Francesco mio fratello che faccia...""Minuta
"
Viviani Vincenzo,Viviani Francesco,24/03/1663,Roma,,Notizie di libri,['Dati Carlo Roberto'],"Gal. 157, doc. 103, c. 152r-153v",1663,"""Questa servirà in comune tra Voi et il Signor...""Minuta
"
Viviani Vincenzo,Viviani Francesco,6/04/1662,Livorno,Firenze,Argomenti privati,[],"Gal. 157, doc. 104, c. 154r-v",1662,"""Mi trovo in Livorno per la Dio grazia con buona salute in camerata...""
"
Viviani Vincenzo,Southwell Robert,12/04/1662,Livorno,Londra,Argomenti privati,"['Putte Peter van de ', ""Medici Leopoldo de'"", 'Molara Bruto della', 'Alderman Robert ']","Gal. 157, doc. 105, c. 156r-157r",1662,"""Alli 7 stante scrissi a lungo a Vostra Signoria consegnando...""Minuta
"
Viviani Vincenzo,Viviani Francesco,6/05/1662,Montevarchi,,Argomenti privati,"['Gavardelli Pietro ', 'Arizzi Pietro ']","Gal. 157, doc. 106, c. 158r",1662,"""Questa per il Signor conte Pietro Arizzo (?)  che sta nella casa...""Minuta
"
Viviani Vincenzo,Fabbri Francesco,15/07/1662,Firenze,Pesaro,Suppliche,[],"Gal. 157, doc. 107, c. 159r",1662,"""Feci sentire all'Altezza Serenissima del Signor Principe Leopoldo...""
"
Viviani Vincenzo,[non identificato],21/08/1662,Firenze,,Argomenti privati,,"Gal. 157, doc. 108, c. 161r",1662,"""Non ho potuto rispondere a...""Copia
"
Viviani Vincenzo,Molara Bruto (della),6/10/1662,Firenze,,Varia,['Geyer Giovanni Adamo '],"Gal. 157, doc. 109, c. 162r",1662,"""Avanti che Vostra Signoria parta di Firenze ho bisogno...""Segue sulla stessa carta la risposta del Molara
"
Viviani Vincenzo,Galilei Cosimo,16/09/1662,Firenze,Bergamo,,"['Torricelli Evangelista', 'Dati Carlo Roberto']","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 110, c. 163a r-163b r<br/>",1662,"""Non ho mai per tempo alcuno dubitato della sua fedeltà...""Minuta. Numerosi disegni geometrici e computi matematici sparsi attorno e sopra il testo della lettera
"
Viviani Vincenzo,[non identificato],3/12/1662,Firenze,,Notizie di libri,['Rondinelli'],"Gal. 157, doc. 111, c. 164r",1662,"""Invio a Vostra Signoria Illustrissima, come al più vicino...""
"
Viviani Vincenzo,[non identificato],16/12/1662,Firenze,,Argomenti privati,,"Gal. 157, doc. 112, c. 165r-165",1662,"""Quando potessi di presente considerar il male...""Minuta
"
Viviani Vincenzo,[non identificato],18/12/1662,Firenze,,Idraulica,,"Gal. 157, doc. 113, c. 166r-v",1662,"""Questa sera ricevo due di Vostra Signoria, che una de' 16...""Minuta
"
Viviani Vincenzo,Molara Bruto (della),22/12/1662,Firenze,,Idraulica,[],"Gal. 157, doc. 114, c. 167r-168r",1662,"""Arrivarono hiersera que' Maestri di Lucca...""Minuta
"
Viviani Vincenzo,Viviani Francesco,1/01/1664,Chiusi,,Argomenti privati,[],"Gal. 157, doc. 115, c. 169r-v",1664,"""Dalla vostra, o da quella del Signor Bruto sento...""
"
Viviani Vincenzo,Viviani Francesco,8/01/1664,Chiusi,,Argomenti privati,['Arrighetti Andrea'],"Gal. 157, doc. 116, c. 170r",1664,"""Ho fretta al solito, accuso una Vostra con altra...""A c. 171v lista di nomi
"
Viviani Vincenzo,Viviani Francesco,12/01/1663,Chiusi,,Argomenti privati,[],"Gal. 157, doc. 117, c. 172r",1663,"""Vorrei che voi facessi l'impronta su carta fine...""A c. 173v cartiglio incollato con ceralacca riporta un poscritto
"
Viviani Vincenzo,Molara Bruto (della),15/01/1664,Chiusi,,Argomenti privati,"[""Medici Leopoldo de'""]","Gal. 157, doc. 118, c. 174r-v",1664,"""Di grazia cavimi Vostra Signroia d'un pensiero...""
"
Viviani Vincenzo,Viviani Francesco,16/01/1664,Chiusi,,Argomenti privati,"['Molara Bruto della', 'Michelozzi Antonio ']","Gal. 157, doc. 119, c. 175r",1664,"""Hiersera per la Posta vi scrissi, ma perchè sera...""
"
Viviani Vincenzo,Viviani Francesco,23/01/1664,Chiusi,,Argomenti privati,['Tori '],"Gal. 157, doc. 120, c. 177r",1664,"""Avuto la vostra de' 19 ma non l'altra che dice...""
"
Viviani Vincenzo,Viviani Francesco,29/01/1664,Chiusi,,Argomenti privati,"[""Medici Leopoldo de'"", 'Teri Diociaiuti ']","Gal. 157, doc. 121, c. 179r-180r",1664,"""Ricevei per via di Città della Pieve, la vostra...""
"
Viviani Vincenzo,Viviani Francesco,6/02/1663,Chiusi,,Argomenti privati,"['Dati Carlo Roberto', 'Dati']","Gal. 157, doc. 122, c. 181r",1663,"""Ancora non mi è pervenuta l'altra che...""
"
Viviani Vincenzo,Viviani Francesco,18/02/1663,Ponte ad Era,Firenze,Argomenti privati,['Landini'],"Gal. 157, doc. 123, c. 183r",1663,"""Potrete riconsegnare al fratello del Signor Landini...""
"
Viviani Vincenzo,Viviani Francesco,2/03/1664,Chiusi,Firenze,Argomenti privati,[],"Gal. 157, doc. 124, c. 185r",1664,"""Questa settimana manco di vostre. Non so se...""
"
Viviani Vincenzo,Viviani Francesco,7/03/1664,Chiusi,Firenze,Argomenti privati,[],"Gal. 157, doc. 125, c. 187r",1664,"""Ritrovomi libero dalla sciatica per la Dio Grazia...""A c. 188v alcune note di conti
"
Viviani Vincenzo,Viviani Francesco,13/03/1664,Chiusi,Firenze,Argomenti privati,[],"Gal. 157, doc. 126, c. 189r",1664,"""Non tralascio l'occasione del Corriere, che andando...""
"
Viviani Vincenzo,Viviani Francesco,18/03/1664,Chiusi,Firenze,Argomenti privati,[],"Gal. 157, doc. 127, c. 191r",1664,"""Potete mandare alla Signora Sestilia un baril d'olio...""
"
Viviani Vincenzo,Molara Bruto (della),7/04/1663,Roma,,Argomenti privati,[],"Gal. 157, doc. 128, c. 192r",1663,"""Volevo aspettare di avere in Roma una sua lettera...""Minuta
"
Viviani Vincenzo,Consacchi Stefano,7/04/1663,Roma,Firenze,Argomenti privati,"['Nuti Francesco ', 'Consacchi ']","Gal. 157, doc. 129, c. 192v",1663,"""Veramente Vostra Signoria la registri, ch'ella ha fatto...""Minuta
"
Viviani Vincenzo,Viviani Francesco,24/03/1663,Roma,Firenze,Varia,"['Southwell Robert', 'Gerardo ', ""Medici Giovanni Carlo de'"", 'Dati']","Gal. 157, doc. 130, c. 193r-v",1663,"""Da più vostre, ricevute qui in Roma, sento le replicate insistenze...""
"
Viviani Vincenzo,Signorini Giovanni Battista,8/03/1663,Livorno,,,[],"Gal. 157, doc. 131, c. 195r",1663,"""Troppo mi reputerei fortunato se Vostra Signoria avesse tal memoria...""Minuta
"
Viviani Vincenzo,Magalotti Lorenzo,31/03/1663,Roma,Napoli,,"['Torricelli Evangelista', 'Doni Giovanni Battista']","Gal. 157, doc. 132, c. 196r-v",1663,"""Da che ci separammo in Firenze ciascuno di noi ha acquistato...""Minuta
"
Viviani Vincenzo,Southwell Robert,2/04/1663,Roma,Londra,Argomenti privati,"['Molara Bruto della', 'Ferdinando II granduca di Toscana']","Gal. 157, doc. 133, c. 197r-v",1663,"""Oh come Signor Roberto mio Signore ho meritato da lei così gran castigo...""Minuta simile a cc. 205r-206r
"
Viviani Vincenzo,Viviani Francesco,2/04/1663,Roma,Firenze,Notizie di libri,"['Alamanni', 'Brogiotti ', 'Cambi Pier Giovanni ', 'Paganelli Anton Bernardo ', 'Dati Carlo Roberto', 'Mancini Giovanni Battista ', 'Martini Marco ', 'Nelli Giovanni Battista', 'Compagni Braccio ']","Gal. 157, doc. 134, c. 198r-199v",1663,"""Accuso la vostra de' 28 si come un'altra del Signor Cavaliere...""
"
Viviani Vincenzo,Della Rena Ferdinando,3/04/1663,Roma,Firenze,Argomenti privati,[],"Gal. 157, doc. 135, c. 200r",1663,"""Seu amicus seu alter ego. Io che professo...""Minuta
"
Viviani Vincenzo,Geyer Giovanni Adamo,7/04/1663,Roma,Venezia,Argomenti privati,[],"Gal. 157, doc. 136, c. 201r-v",1663,"""Ardisce rappresentarsegli avanti con questa uno che fosse...""Minuta
"
Viviani Vincenzo,Carlotti Bonaventura,7/04/1663,Roma,Firenze,Argomenti privati,['Nuti Francesco '],"Gal. 157, doc. 137, c. 202r-v",1663,"""Non si creda già il Signor Marchese mio Signore che ...""A c. 202v segue lungo poscritto
"
Viviani Vincenzo,Viviani Francesco,9/04/1663,Roma,Firenze,Notizie di libri,['Monanni Monanno '],"Gal. 157, doc. 138, c. 203r-v",1663,"""Que' dodici libri de' miei che dite avere aggiustato...""
"
Viviani Vincenzo,Southwell Robert,10/04/1663,Roma,Londra,Argomenti privati,[],"Gal. 157, doc. 139, c. 205r-206r",1663,"""Oh come Signor Roberto mio Signore ho meritato da lei...""Minuta simile a c. 197r-v
"
Viviani Vincenzo,Molara Bruto (della),16/04/1663,Roma,,Argomenti privati,"['Arrighetti Andrea', 'Cangioli procaccio ', 'Raggi Lorenzo']","Gal. 157, doc. 140, c. 207r-208v",1663,"""Alla fine mi pervenne una gentilissima sua, con la quale ho procurato...""Minuta
"
Viviani Vincenzo,Viviani Francesco,16/04/1663,Roma,Firenze,Notizie di libri,['Galilei Cosimo'],"Gal. 157, doc. 141, c. 209r-v",1663,"""Crederei che a quest'ora averete inviato la cassetta...""Minuta
"
Viviani Vincenzo,Viviani Francesco,21/04/1663,Roma,Firenze,Notizie di libri,"['Monanni', 'Dati Carlo Roberto', 'Alamanni']","Gal. 157, doc. 142, c. 211r",1663,"""Dalla lettera de' 14 stante sento che avete inviata la cassetta...""
"
Viviani Vincenzo,Viviani Francesco,28/04/1663,Roma,Firenze,Notizie di libri,"['Michelini Famiano', 'Ambrogio ', 'Balducci ', 'Alamanni']","Gal. 157, doc. 143, c. 213r-214r",1663,"""Tengo due vostre de' 21 e 24 stante. La cassetta...""
"
Viviani Vincenzo,Viviani Francesco,5/05/1663,Roma,Firenze,Argomenti privati,"['Compagni Braccio ', 'Serenai Lodovico', 'Molara Bruto della', 'Nelli', 'Dati Carlo Roberto']","Gal. 157, doc. 144, c. 215r-v",1663,"""Attendo sentire che aviate ricevuto dal Procaccio...""
"
Viviani Vincenzo,Viviani Francesco,19/05/1663,Roma,Firenze,Notizie di libri,"['Mucini', 'Michelozzi Antonio ', 'Dati Carlo Roberto', 'Rontini ']","Gal. 157, doc. 145, c. 216r-v",1663,"""Trovate il Rontini e fate scuse se io non rispondo alla sua...""
"
Viviani Vincenzo,Viviani Francesco,26/05/1663,Roma,Firenze,Notizie di libri,"['Galilei Cosimo', 'Dati Carlo Roberto']","Gal. 157, doc. 146, c. 218r",1663,"""Ho ricevuto la scatola col Breviario, e Scritture...""
"
Viviani Vincenzo,Viviani Francesco,29/05/1663,Roma,Firenze,Varia,['Molara Bruto della'],"Gal. 157, doc. 147, c. 220r",1663,"""Non ho voluto mandar l'inclusa adì sera ??""
"
Viviani Vincenzo,Viviani Francesco,2/06/1663,Roma,Firenze,Notizie di libri,['Rinieri Baccio '],"Gal. 157, doc. 148, c. 221r",1663,"""Il libretto, che si credeva perduto, sento che sia in dogana...""
"
Viviani Vincenzo,Viviani Francesco,5/06/1663,Roma,Firenze,Notizie di libri,['Dati Carlo Roberto'],"Gal. 157, doc. 149, c. 222r",1663,"""Attendo quelle misure de' quadri, e vorrei di più per la prima occasione...""
"
Viviani Vincenzo,Viviani Francesco,11/06/1663,Roma,Firenze,Argomenti privati,"['Pampieri ', 'Molara Bruto della']","Gal. 157, doc. 150, c. 224r-v",1663,"""Scrissi in fretta al Signor Bruto, che vi ordinasse di ammetterlo...""
"
Viviani Vincenzo,Viviani Francesco,16/06/1663,Roma,Firenze,Argomenti privati,[],"Gal. 157, doc. 151, c. 226r",1663,"""Accuso la vostra de' 9 stante a vi do avviso come venendo...""
"
Viviani Vincenzo,Viviani Francesco,23/06/1663,Roma,Firenze,Argomenti privati,"['Molara Bruto della', 'Magalotti Lorenzo', 'Dati Carlo Roberto']","Gal. 157, doc. 152, c. 228r",1663,"""Lunedì prossimo doppo pranzo ci invieremo a cotesta...""
"
Viviani Vincenzo,Falconieri,3/07/1663,Firenze,Roma,Varia,['Dati Carlo Roberto'],"Gal. 157, doc. 153, c. 230r",1663,"""Le tante e strane occupazioni che d'ogni [....]mi assediano...""Minuta
"
Viviani Vincenzo,Rinuccini,3/07/1663,Firenze,Roma,Argomenti privati,['Campani Matteo'],"Gal. 157, doc. 154, c. 230v",1663,"""Non devo tralasciare di significare a Vostra Signoria...""Minuta
"
Viviani Vincenzo,Galilei Cosimo,3/07/1663,Firenze,Roma,Argomenti privati,[],"Gal. 157, doc. 155, c. 231r-232v",1663,"""Il lunedì sera della passata settimana fu la nostra partenza di costà...""Minuta
"
Viviani Vincenzo,Ricci Alessandro,17/07/1663,Firenze,Roma,Varia,"[""Medici Leopoldo de'"", 'Dati Carlo Roberto', 'Gregorio Barbarigo santo']","Gal. 157, doc. 156, c. 234r-235r",1663,"""Non vorrei che dal mio silenzio [voi] argumentate Vostra Signoria Illustrissima..""A c. 233r annotazione:""Lettere del di 17 Luglio 1663 a Roma"". Minuta
"
Viviani Vincenzo,Divini Eustachio,17/07/1663,Firenze,Roma,Ottica,"['Del Buono Candido', 'Doni Giovanni Battista', 'Monani Monanzio ']","Gal. 157, doc. 157, c. 235v",1663,"""Già come le dissi consapevole il Serenissimo Signor Principe...""Minuta
"
Viviani Vincenzo,Tommasi,17/07/1663,Firenze,,Argomenti privati,[],"Gal. 157, doc. 158, c. 236r",1663,"""Non si creda già, Signor Abate maestro Tommasi...""Minuta
"
Viviani Vincenzo,Barbarigo Gregorio Giovanni Gasparo,17/07/1663,Firenze,Roma,,"['Galilei Bocchineri Sestilia ', 'Torricelli Evangelista', 'Galilei Galileo', 'Ricci Michelangelo', 'Dati Carlo Roberto']","Gal. 157, doc. 159, c. 236v-237r",1663,"""Quanto operasse nell'animo appassionato della Signora Sestilia...""Minuta
"
Viviani Vincenzo,Lana Francesco,17/07/1663,Firenze,Roma,Argomenti privati,"['Torricelli Evangelista', 'Paolo ']","Gal. 157, doc. 160, c. 238r",1663,"""Riconosco da un affetto eccessivo di Vostra Signoria...""Minuta
"
Viviani Vincenzo,[non identificato],25/07/1663,Pistoia,,Argomenti letterari,,"Gal. 157, doc. 161, c. 239r-v",1663,"""Volevo pure per non confondermi attendere i cenni di costà...""Minuta
"
Viviani Vincenzo,Ricci Alessandro,25/08/1663,Firenze,Roma,Notizie di libri,[],"Gal. 157, doc. 162, c. 240r-v",1663,"""Troppo poco ha notato Vostra Signoria intorno...""Minuta
"
Viviani Vincenzo,Langieri Vincenzio,25/08/1663,Firenze,,Notizie di libri,['Ricci Alessandro '],"Gal. 157, doc. 163, c. 241r",1663,"""La tengo col signor suo Nipote,""Minuta
"
Viviani Vincenzo,Lazari Pier Francesco,25/08/1663,Firenze,Pesaro,Argomenti privati,[],"Gal. 157, doc. 164, c. 241v",1663,"""Ringrazio de' fichi, dello""Minuta
"
Viviani Vincenzo,Viviani Francesco,13/11/1663,Pian della Fonte,Firenze,,['Magalotti Lorenzo'],"Gal. 157, doc. 165, c. 242r",1663,"""Riponete quelle sediette sù in camera...""
"
Viviani Vincenzo,Viviani Francesco,14/11/1663,Castiglion Fiorentino,Firenze,Argomenti privati,[],"<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 166, c. 243a r<br/>",1663,"""Quelle sediette un giorno di festa le porterete in monizionere...""
"
Viviani Vincenzo,Viviani Francesco,13/11/1663,Chiusi,Firenze,Argomenti privati,"['Molara Bruto della', 'Landini', 'Michelini Famiano', ""Agnol Cecchi Luca d' ""]","Gal. 157, doc. 167, c. 244r-v",1663,"""Hiersera a hore 2 di notte arrivammo qui, sani e salvi tutti...""
"
Viviani Vincenzo,Magalotti Lorenzo,17/11/1663,Chiusi,,Argomenti privati,['Dati Carlo Roberto'],"Gal. 157, doc. 168, c. 245r",1663,"""In questo punto che si spedisce huomo a posta non tralascio...""Minuta
"
Viviani Vincenzo,Viviani Francesco,23/11/1663,Chiusi,Firenze,Argomenti privati,"['Arrighetti Andrea', 'Sampieri', 'Michelozzi Antonio ', 'Molara Bruto della', 'Gondi Giovanni Battista']","Gal. 157, doc. 169, c. 246r",1663,"""Due lettere vi mandai da Levane, un' altra da Castiglion Fiorentino...""
"
Viviani Vincenzo,Viviani Francesco,3/12/1663,Chiusi,Firenze,Argomenti privati,"['Molara Bruto della', 'Della Parte Ciano ', 'Magalotti Lorenzo', 'Arrighetti Andrea']","Gal. 157, doc. 170, c. 248r-249r",1663,"""Accusovi quattro vostre de' 20, 24 e 27 del caduto...""
"
Viviani Vincenzo,Viviani Francesco,11/12/1663,Chiusi,Firenze,Argomenti privati,"[""Medici Leopoldo de'""]","Gal. 157, doc. 171, c. 250r",1663,"""Sono otto ore di notte che mi trovo finito dal tanto scrivere...""
"
Viviani Vincenzo,Compagni Braccio,22/12/1663,Chiusi,,Argomenti privati,['Michelozzi Antonio '],"Gal. 157, doc. 172, c. 252r",1663,"""Supplico la gentilezza del Signor Braccio mio Signore a compiacerti...""Minuta
"
Viviani Vincenzo,Viviani Francesco,22/12/1663,Chiusi,Firenze,Argomenti privati,"['Molara Bruto della', 'Magalotti Lorenzo']","Gal. 157, doc. 173, c. 253r",1663,"""Sono due ordinari che non tengo vostre, non so donde...""Minuta
"
Viviani Vincenzo,Viviani Francesco,25/12/1663,Chiusi,Firenze,Varia,['Michelozzi Antonio '],"Gal. 157, doc. 174, c. 254r",1663,"""Accuso su le 8 ore di notte tre vostre ricevute oggi...""
"
Viviani Vincenzo,Viviani Francesco,31/12/1663,Chiusi,Firenze,Varia,[],"Gal. 157, doc. 175, c. 256r",1663,"""Dal corriere che parte in questo punto...""A c. 257v: probatio calami
"
Viviani Vincenzo,Marucelli,1/01/1665,Firenze,Parigi,Notizie di libri,[],"Gal. 157, doc. 176, c. 258r-259v",1665,"""Insomma la disgrazia s'è attraversata alle mie Fortune...""Minuta
"
Viviani Vincenzo,Molara Bruto (della),1/01/1665,Firenze,Pisa,Notizie di libri,"['Rontini ', 'Marucelli Giovan Filippo', 'Resi', 'Falconieri Ottavio']","Gal. 157, doc. 177, c. 261r-264r",1665,"""Tornarono di Roma quei libri più tosto storpiati che ben legati...""A c. 264r-265v copia della stessa lettera con varianti
"
Viviani Vincenzo,[non identificato],3/01/1665,Firenze,,Notizie di libri,,"Gal. 157, doc. 178, c. 266r-267r",1665,"""Insomma io non trovo né Piacenza, né Roma...""
"
Viviani Vincenzo,Molara Bruto (della),9/01/1665,Firenze,,Varia,['Colbert Jean Baptiste'],"Gal. 157, doc. 179, c. 268r",1665,"""Ella bene, ed io benissimo. Dal suo gran merito...""Minuta. Alle cc. 269r-v copia della stessa
"
Viviani Vincenzo,Marucelli,9/01/1665,Firenze,Parigi,Notizie di libri,"['Rontini ', ""Medici Leopoldo de'"", 'Colbert Jean Baptiste']","Gal. 157, doc. 180, c. 272r-274v",1665,"""Ecco finalmente, lodato Iddio, la cassetta la quale...""A c. 271 bozza della stessa lettera
"
Viviani Vincenzo,Marucelli,9/01/1665,Firenze,Parigi,Varia,['Dati Carlo Roberto'],"Gal. 157, doc. 181, c. 275r",1665,"""Doppo aver consegnato il piego per Vostra Signoria Illustrissima...""
"
Viviani Vincenzo,Cerchi Alessandro,9/01/1665,Firenze,,Argomenti privati,[],"Gal. 157, doc. 182, c. 276r-v",1665,"""S'io non avessi certezza della bontà impareggiabile di Vostra Signoria...""
"
Viviani Vincenzo,Cerchi Francesco Maria,[post10/01/1664abInc][ie1665],Firenze,,Argomenti privati,['Molara Bruto della'],"Gal. 157, doc. 183, c. 277r",1665,"""Vostra Signoria vuol così, così abbia. Mi ci accomodo volentieri...""Minuta. Sul margine superiore interno l'indicazione:""In risposta alla de' 10 gennaio 1664 ab Inc""
"
Viviani Vincenzo,Romena Francesco,16/01/1665,Firenze,,Argomenti privati,['Viviani Anna '],"Gal. 157, doc. 184, c. 278r",1665,"""Accuso a Vostra Signoria Illustrissima due sue amorevolissime...""
"
Viviani Vincenzo,Marucelli,14/01/1665,Firenze,Parigi,,[],"Gal. 157, doc. 185, c. 281r-283v",1665,"""Converrà pur dire che [...] della generosità...""Minuta. A c. 280r precede l'indicazione del destinatario e dei dati cronici e topici
"
Viviani Vincenzo,Molara Bruto (della),15/01/1665,Firenze,,Notizie di libri,['Cerchi Alessandro '],"Gal. 157, doc. 186, c. 284r-v",1665,"""Di grazia caro Signor Bruto non se ne pigli pensiero...""Minuta
"
Viviani Vincenzo,Cerchi,15/01/1665,Firenze,,Notizie di libri,"['Molara Bruto della', 'Buonfanti Cristofano ']","Gal. 157, doc. 187, c. 285r",1665,"""Dall'umanissima di Vostra Signoria de' 12 resami dal...""Minuta
"
Viviani Vincenzo,[non identificato],15/01/1665,Firenze,,Argomenti privati,,"Gal. 157, doc. 188, c. 286r",1665,"""Doppo scritto mi son pentito d'aver incluso nella mia...""Minuta
"
Viviani Vincenzo,Molara Bruto (della),16/01/1665,,,Argomenti privati,[],"Gal. 157, doc. 189, c. 287r-288r",1665,"""Di grazia caro Signor Bruto non ve ne pigliate pensiero che non v'è stato altro male...""Minuta
"
Viviani Vincenzo,Cerchi,19/01/1665,Firenze,,Viaggi,[],"Gal. 157, doc. 190, c. 289r",1665,"""Se le diligenze debbon servire non si poteva far più...""Minuta
"
