Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Galilei Cosimo,Viviani Vincenzo,28/02/1654,Pisa,Firenze,,"['Bargiacchi Giovan Carlo ', 'Rinaldini Carlo', 'Galilei Bocchineri Sestilia ', 'Galilei Carlo', 'Bargiacchi Lucrezia ']","Gal. 161, doc. 17, c. 30r-31r",1654,"""Ecco l'incompatibile importunità di costui che mai cessa infastidirmi ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 134-136, n. 530
"
Galilei Cosimo,Viviani Vincenzo,28/03/1653stilepisano[ie1652],Pisa,Firenze,,"['Galilei Bocchineri Sestilia ', 'Galilei Carlo', 'Iuvenalis Decimus Iunius ', 'Magnani Lorenzo ', 'Plautus Titus Maccius ', 'Plinius Secundus Gaius ', 'Ricciardi Giovanni Francesco ', 'Schipsi Francesco ', 'Xenophon']","Gal. 161, doc. 18, c. 32r-33r",1652,"""Sono comincierò adesso a dir mesi che non ricevo sue lettere ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 140-142, n. 535
"
Galilei Cosimo,Viviani Vincenzo,21/04/1653stilepisano[ie1652],Pisa,Firenze,,"['Galilei Bocchineri Sestilia ', 'Agostini Tiberio ']","Gal. 161, doc. 19, c. 34r-v",1652,"""Sono in obligo di rispondere a due sue cortesissime ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 144-145, n. 538
"
Forti Andrea,Viviani Vincenzo,17/10/1653,Firenze,Firenze,,[],"Gal. 161, doc. 20, c. 35r",1653,"""Sono stato più volte al Magistrato della Parte per vedere ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 101, n. 501
"
Magnani Lorenzo,Viviani Vincenzo,12/11/1653,Pisa,Firenze,,"['Chimentelli Valerio', 'Galilei Cosimo']","Gal. 161, doc. 21, c. 37r",1653,"""L'eloquentissima lettera di Vostra Signoria ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 103, n. 503
"
Galilei Cosimo,Viviani Vincenzo,3/12/1653,Pisa,Firenze,,"['Biliversi Lodovico ', 'Bocchineri Ascanio ', 'Galilei Bocchineri Sestilia ', 'Buonaccorsi', 'Checcacci Andrea ', 'Chimentelli Valerio', 'Galilei Bartolomeo ', 'Grassioni Innocenzo ', 'Magnani Lorenzo ', 'Martelli Ugolino', 'Rinaldini Carlo', 'Scalfucci', 'Sergriffi Francesco Maria ']","<span data-id=""http://imss/name/116487""></span>",1653,"""Ho riceuto pur alla fine una sua tanto a me grata ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 105-107, n. 506
"
Galilei Cosimo,Viviani Vincenzo,13/12/1653,Pisa,Firenze,,"['Galilei Bocchineri Sestilia ', ""Medici Leopoldo de'"", 'Clavius Christoph', 'Galilei Bartolomeo ', 'Galilei Carlo', 'Chimentelli Valerio']","Gal. 161, doc. 23, c. 41r-42r",1653,"""Ricevo una sua cortesissima dalla quale intendo il dispiacere ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 113-114, n. 512
"
Galilei Cosimo,Viviani Vincenzo,25/05/1654,Pisa,Firenze,,"['Ricciardi Giovanni Battista', 'Galilei Bartolomeo ', 'Galilei Bocchineri Sestilia ']","Gal. 161, doc. 24, c. 43r",1654,"""Scrivo in fretta perché costui vuol partire ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 148, n. 541
"
Lapi Michelangelo,Viviani Vincenzo,11/07/1654,Roma,Firenze,,"['Riccardi Gabriello ', 'Galilei Bocchineri Sestilia ']","Gal. 161, doc. 25, c. 45r",1654,"""Il primo ordinario doppo ch'io fui giunto ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 150, n. 543
"
Serni Pompeo,Viviani Vincenzo,11/07/1654,Roma,Firenze,,['Marini Giovanni Battista de'],"Gal. 161, doc. 26, c. 47r",1654,"""Pigliata lingua per mezzo del Padre Reverendissimo Generale ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 150-151, n. 544
"
Rucellai Orazio,Viviani Vincenzo,10/08/1654,Firenze,Firenze,,"['Pandolfini Filippo', 'Arrighetti Andrea']","Gal. 161, doc. 27, c. 49r",1654,"""Si prega il Signor Viviani a venire mercoledì mattina ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 152, n. 547
"
Combi & La Nou (casa editrice),Viviani Vincenzo,21/11/1654,Venezia,Firenze,,"['Vitruvius Pollio ', 'Cecchi Andrea ']","Gal. 161, doc. 28, c. 51r",1654,"""Mandiamo questa sera al Signor Cecchi ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 156, n. 553
"
Combi & La Nou (casa editrice),Viviani Vincenzo,21/11/1654,Venezia,Firenze,,"['Maghetti Benedetto ', 'Cecchi Andrea ']","Gal. 161, doc. 29, c. 53r-v",1654,"""Ne dispiace intender che Vostra Signoria è restata mal sodisfatta ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 157-158, n. 554
"
Combi & La Nou (casa editrice),Viviani Vincenzo,12/12/1654,Venezia,Firenze,,['Cecchi Andrea '],"Gal. 161, doc. 30, c. 55r",1654,"""Già un mese scrissi a Vostra Signoria una letterina nel plico ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 163, n. 559
"
Combi & La Nou (casa editrice),Viviani Vincenzo,19/12/1654,Venezia,Firenze,,"['Vitruvius Pollio ', 'Cecchi Andrea ']","Gal. 161, doc. 31, c. 57r",1654,"""Ne dispiace bene che Vostra Signoria dice non haver ricevute ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 164, n. 561
"
Galilei Cosimo,Viviani Vincenzo,14/04/1655,Pisa,Firenze,,"['Galilei Bocchineri Sestilia ', 'Viviani Francesco ', 'Marsili Alessandro', 'Naldi Matteo ', 'Alexander VII papa']","Gal. 161, doc. 32, c. 59r-60r",1655,"""Il desiderio che sento prima della sua salute poi dell'avanzamento ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 205-206, n. 591
"
Galilei Cosimo,Viviani Vincenzo,31/01/1656,Pisa,Firenze,Argomenti privati,[],"Gal. 161, doc. 33, c. 61r",1656,"""Siamo stati attendendola tutta la settimana passata ...""
"
Retano Tommaso,Viviani Vincenzo,6/02/1656,Fano,Firenze,,['Fioretti Benedetto'],"Gal. 161, doc. 34, c. 62r",1656,"""Per ricordare a Vostra Signoria la mia vera e non interrotta osservanza ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 293, n. 670
"
Lapi Michelangelo,Viviani Vincenzo,12/02/1656,Roma,Firenze,,"['Barberini Antonio', 'Galilei Bocchineri Sestilia ', 'Thévenot Melchisédech']","Gal. 161, doc. 35, c. 64r",1656,"""Non posso avisar Vostra Signoria come desidera ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 297-298, n. 675
"
Serenai Lodovico,Viviani Vincenzo,20/08/1656,Firenze,Firenze,,['Viviani Francesco '],"Gal. 161, doc. 36, c. 66r-v",1656,"""Io ringrazio Vostra Signoria della misura del miglio ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 361-362, n. 717
"
Morcioni Giovan Battista,Viviani Vincenzo,10/09/1656,Urbino,Firenze,,['Cecco Bravo'],"Gal. 161, doc. 37, c. 68r",1656,"""Con questa dò parte a Vostra Signoria del mio felice viaggio ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 364-365, n. 720
"
Morcioni Giovan Battista,Viviani Vincenzo,26/09/1656,Urbino,Firenze,,"['Tolomei', 'Della Rovere Vittoria granduchessa di Toscana', 'Micalori Giacomo', 'Commandino Federico']","Gal. 161, doc. 38, c. 70r-v",1656,"""Quando la Serenissima Granduchessa si compiacesse ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 366, n. 722
"
Morcioni Giovan Battista,Viviani Vincenzo,22/10/1656,Urbino,Firenze,,['Della Rovere Vittoria granduchessa di Toscana'],"Gal. 161, doc. 39, c. 72r",1656,"""Sono tre ordinarii [ch'i]o aspettavo la risposta ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 370, n. 725
"
Torsi Andrea,Viviani Vincenzo,4/11/1656,Roma,Firenze,,"['Dandini Vincenzo ', 'Galilei Cosimo', 'Galilei Filippo ', 'Guldin Paul']","Gal. 161, doc. 40, c. 74r-v",1656,"""Mi dispiace aver riceuto la cortesissima di Vostra Signoria ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 375-376, n. 730
"
Morcioni Giovan Battista,Viviani Vincenzo,6/11/1656,Urbino,Firenze,,"['Vagnardi Lorenzo ', 'Landini', 'Commandino Federico']","Gal. 161, doc. 41, c. 75r",1656,"""Mi ha dispiaciuto assai della indisposizione ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 376-377, n. 731
"
Galilei Cosimo,Viviani Vincenzo,29/11/1656,Pisa,Firenze,,"['Galilei Filippo ', 'Borelli Giovanni Alfonso', 'Galilei Bocchineri Sestilia ']","Gal. 161, doc. 42, c. 77r-v",1656,"""Ho ricevuto la di Vostra Signoria gentilissima ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 387, n. 738
"
Galilei Cosimo,Viviani Vincenzo,13/12/1656,Pisa,Firenze,,"['Borelli Giovanni Alfonso', 'Ptolemaeus Claudius ', 'Galilei Filippo ', 'Magalotti Lorenzo', 'Rinaldini Carlo', 'Cicero Marcus Tullius']","Gal. 161, doc. 43, c. 79r",1656,"""Ho ricevuto la di Vostra Signoria, e questo serva per esplicargli ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 396, n. 745
"
Galilei Cosimo,Viviani Vincenzo,30/12/1656,Pisa,Firenze,,"['Galilei Bocchineri Sestilia ', 'Borelli Giovanni Alfonso', 'Galilei Galileo', 'Magnani Lorenzo ', 'Oleri', 'Plato']","Gal. 161, doc. 44, c. 81r-v",1656,"""Mi ha sommamente rallegrato la di Vostra Signoria, ...""Pubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, II, p. 401-402, n. 751
"
Galilei Cosimo,Viviani Vincenzo,18/01/1657,Pisa,Firenze,,"['Galilei Bocchineri Sestilia ', 'Lanfredini Girolamo ']","Gal. 161, doc. 45, c. 83r",1657,"""Alla di Vostra Signoria succintamente rispondo ...""
"
Galilei Cosimo,Viviani Vincenzo,31/01/1657,Pisa,Firenze,Granducato,"['Borelli Giovanni Alfonso', 'Magalotti Lorenzo', 'Galilei Bocchineri Sestilia ', 'Ferdinando II granduca di Toscana', ""Medici Leopoldo de'""]","Gal. 161, doc. 46, c. 84r",1657,"""La scarsità del tempo impedisce che io ...""
"
Galilei Cosimo,Viviani Vincenzo,/02/1657,Pisa,Firenze,Argomenti privati,"['Barbari Girolamo ', 'Galilei Bocchineri Sestilia ', 'Marchetti Pietro']","Gal. 161, doc. 47, c. 86r-87v",1657,"""Con la lettera di Vostra Signoria ricevei lunedì passato ...""
"
Morcioni Giovan Battista,Viviani Vincenzo,12/03/1657,Urbino,Firenze,,"['Rombaldoni Ippolito', 'Landini Francesco ']","Gal. 161, doc. 48, c. 88r",1657,"""Vengo con questa mia a salutare Vostra Signoria ...""
"
Galilei Cosimo,Viviani Vincenzo,/04/1657,Pisa,Firenze,,"['Borelli Giovanni Alfonso', 'Galilei Bocchineri Sestilia ', 'Bargiacchi ']","Gal. 161, doc. 49, c. 90r-91r",1657,"""Per l'ordinario passato non ricevei sue lettere, cosa che in estremo mi dispiacque ...""
"
Ridolfi Francesco,Viviani Vincenzo,13/05/1657,Firenze,Firenze,,['Coltellini Agostino'],"Gal. 161, doc. 50, c. 92r",1657,"""Se Vostra Signoria oggi per suo commodo ...""
"
Serenai Lodovico,Viviani Vincenzo,7/08/1657,Firenze,Firenze,Argomenti privati,['Nelli Agostino '],"Gal. 161, doc. 51, c. 94r",1657,"""Io mi trovo molto debole e fiacco per due solite ...""
"
Micalori Giovanni Battista,Viviani Vincenzo,18/09/1657,Urbania,Firenze,Argomenti privati,[],"Gal. 161, doc. 52, c. 96r",1657,"""Sono molti mesi, che io non hò inteso cosa alcuna ...""
"
Serenai Lodovico,Viviani Vincenzo,27/10/1657,Lari,Firenze,Argomenti privati,"['Beccuto Carlo Filippo ', 'Orsati Giuseppe ', 'Lisci Benedetto ', 'Nigetti ', 'Giacomini']","Gal. 161, doc. 53, c. 98r-99v",1657,"""Io son à Lari dove il paese è bellissimo, ma la nostra habitazione bruttissima ...""
"
Magalotti Lorenzo,Viviani Vincenzo,7/09/1657,,Firenze,Argomenti privati,[],"Gal. 161, doc. 54, c. 100r",1657,"""Dovendo hoggi essere con mia fretta per un nostro interesse ...""
"
Viviani Alamanno,Viviani Vincenzo,14/12/1657,,Firenze,Argomenti privati,[],"Gal. 161, doc. 55, c. 102r",1657,"""Già che viene il Signor Pietro à Firenze, accuso a Vostra Signoria ...""
"
Rinaldini Carlo,Viviani Vincenzo,19/12/1657,Firenze,Firenze,,"['Saminiatelli ', 'Mersenne Marin']","Gal. 161, doc. 56, c. 103r-v",1657,"""Sento quanto Vostra Signoria mi significa ...""
"
Tomansi Leopoldo,Viviani Vincenzo,21/12/1657,Pisa,Firenze,,['Ricci Ottavio '],"Gal. 161, doc. 57, c. 105r",1657,"""Conforme Vostra Signoria si è compiaciuta accennarmi per la sua ...""
"
Tomansi Leopoldo,Viviani Vincenzo,22/12/1657,Pisa,Firenze,Argomenti privati,['Ricci Ottavio '],"Gal. 161, doc. 58, c. 107r-v",1657,"""Havendo in questo punto Sua Altezza Serenissima ...""
"
Rinaldini Carlo,Viviani Vincenzo,24/12/1657,Pisa,Firenze,,"['Serenai Lodovico', 'Mersenne Marin', 'Galilei Cosimo']","Gal. 161, doc. 59, c. 109r-110r",1657,"""Nec uno avulso deficit alter. Non sono due giorni che l'amico ...""
"
Rinaldini Carlo,Viviani Vincenzo,27/12/1657,Pisa,Firenze,Argomenti privati,"['Serenai Lodovico', 'Leoli ']","Gal. 161, doc. 60, c. 111r",1657,"""La lettera di Vostra Signoria è stata da me consegnata ...""
"
Rinaldini Carlo,Viviani Vincenzo,3/06/1658,Pisa,Firenze,Argomenti privati,[],"Gal. 161, doc. 61, c. 113r-v",1658,"""Con sommo gusto ricevo una gratissima di Vostra Signoria ...""
"
Rinaldini Carlo,Viviani Vincenzo,7/01/1658,Pisa,Firenze,Argomenti privati,[],"Gal. 161, doc. 62, c. 115r",1658,"""Finalmente ho ricevuto un'altra lettera di quell'amico lontano ...""
"
Retano Tommaso,Viviani Vincenzo,12/01/1658,Roma,Firenze,Argomenti privati,['Gregorio Barbarigo santo'],"Gal. 161, doc. 63, c. 117r-v",1658,"""Sento le notizie che Vostra Signoria mi dà ...""
"
Galilei Cosimo,Viviani Vincenzo,3/01/1658,Pisa,Firenze,Notizie di libri,"['Galilei Galileo', 'Gassendi Pierre', 'Magalotti Lorenzo', 'Magnani Lorenzo ', ""Medici Leopoldo de'"", 'Simplicius Cilicius ']","Gal. 161, doc. 64, c. 119r-v",1658,"""Sono di gia passate due settimane che io non ricevo sue lettere, ...""
"
Bellincioni Giovanni,Viviani Vincenzo,29/01/1658,Candia,Firenze,Argomenti privati,[],"Gal. 161, doc. 65, c. 121r",1658,"""Il debito che li tengho mi move a salutarla reverentemente con la presente ...""
"
Retano Tommaso,Viviani Vincenzo,9/02/1658,Roma,Firenze,Argomenti privati,['Gregorio Barbarigo santo'],"Gal. 161, doc. 66, c. 123r",1658,"""Ho il sospetto che la mia lettera di risposta ...""
"
Rinaldini Carlo,Viviani Vincenzo,10/02/1658,Pisa,Firenze,Argomenti privati,[],"Gal. 161, doc. 67, c. 125r-v",1658,"""Ricevo una cortesissima di Vostra Signoria, dalla quale mi vien confermata ...""Tracce di sigillo a ceralacca
"
Galilei Cosimo,Viviani Vincenzo,14/02/1658,Pisa,Firenze,Argomenti privati,"['Borelli Giovanni Alfonso', 'Galilei Bocchineri Sestilia ']","Gal. 161, doc. 68, c. 127r-130r",1658,"""Ho ricevuto in sua vece una lettera cortesissima, dalla quale vengo affatto escluso ...""
"
Retano Tommaso,Viviani Vincenzo,2/03/1658,Roma,Firenze,Argomenti privati,[],"Gal. 161, doc. 69, c. 131r",1658,"""Replico a Monsignor Barbarigo quanto le scrissi con altra mia ...""
"
Galilei Cosimo,Viviani Vincenzo,7/03/1658,Pisa,Firenze,"Pisa, Studio di","['Vettori', 'Marchetti Alessandro', 'Salvini Bartolomeo ', 'Lippi Francesco ']","Gal. 161, doc. 70, c. 133r-136r",1658,"""Finalmente Signor Vincenzio ho conosciuto che quella maladetta Pisa ...""
"
Retano Tommaso,Viviani Vincenzo,9/03/1658,Roma,Firenze,Argomenti privati,[],"Gal. 161, doc. 71, c. 137r",1658,"""In quella conformità che Vostra Signoria desiderava ...""
"
Galilei Cosimo,Viviani Vincenzo,12/03/1658,Pisa,Firenze,"Pisa, Studio di","['Arrighetti Andrea', 'Vettori', 'Borelli Giovanni Alfonso', 'Magalotti Lorenzo', 'Salvini Bartolomeo ', 'Galilei Bocchineri Sestilia ', 'Università degli studi (Pisa)(possessore.)']","Gal. 161, doc. 72, c. 139r-140v",1658,"""Ricevetti una di Vostra Signoria cortesissima ne la qual mi vien significato ...""
"
Retano Tommaso,Viviani Vincenzo,16/03/1658,Roma,Firenze,Affari economici,['Gregorio Barbarigo santo'],"Gal. 161, doc. 73, c. 141r-v",1658,"""M'hà risposto Mons. Barbarigo. Si contenta di pigliare ...""
"
Galilei Cosimo,Viviani Vincenzo,19/03/1658,Pisa,Firenze,Argomenti privati,"['Salvini', 'Galilei Bocchineri Sestilia ', 'Borelli Giovanni Alfonso', 'Arrighetti Andrea']","Gal. 161, doc. 74, c. 143r-144r",1658,"""La moltitudine delle obbligazioni verso di Vostra Signoria ...""
"
Retano Tommaso,Viviani Vincenzo,22/03/1658,Roma,Firenze,Argomenti privati,"['Galilei Cosimo', 'Gregorio Barbarigo santo']","Gal. 161, doc. 75, c. 145r",1658,"""Con la mia dell'ordinario passato averà Vostra Signoria inteso ...""
"
Retano Tommaso,Viviani Vincenzo,30/03/1658,Roma,Firenze,Argomenti privati,"['Torricelli', 'Bragadin Marco Antonio', 'Galilei Cosimo', 'Gregorio Barbarigo santo']","Gal. 161, doc. 76, c. 147r-v",1658,"""Non resterò al presente ...""
"
Manetti Braccio,Viviani Vincenzo,1/04/1658,Firenze,Firenze,Questioni di lavoro,['Della Rena Geri'],"Gal. 161, doc. 77, c. 149r",1658,"""Concorro omninamente nel suo parere che sia ben fatto ...""
"
Retano Tommaso,Viviani Vincenzo,13/04/1658,Roma,Firenze,Argomenti privati,['Galilei Cosimo'],"Gal. 161, doc. 78, c. 151r",1658,"""Fa bene il Signor Cosimo à scriverli ...""
"
Lapi Michelangelo,Viviani Vincenzo,13/04/1658,Roma,Firenze,Argomenti privati,['Arrighetti Andrea'],"Gal. 161, doc. 79, c. 153r",1658,"""Vorrei con altro che con i ringraziamenti fatti al Signor Andrea ...""
"
Rinaldini Carlo,Viviani Vincenzo,15/04/1658,Pisa,Firenze,Notizie di libri,[],"Gal. 161, doc. 80, c. 155r",1658,"""Sento l'aviso che Vostra Signoria mi da del libro stampato ...""
"
Retano Tommaso,Viviani Vincenzo,20/04/1658,Roma,Firenze,Argomenti privati,"['Galilei Cosimo', 'Gregorio Barbarigo santo']","Gal. 161, doc. 81, c. 157r",1658,"""Nel proposito del Signor Galilei mi scrive ...""
"
Combi & La Nou (casa editrice),Viviani Vincenzo,20/04/1658,Venezia,Firenze,Notizie di libri,['Benvenuti '],"Gal. 161, doc. 82, c. 159r",1658,"""Habbiamo riceuto la gratissima di 6 stante ...""
"
Molara Bruto (della),Viviani Vincenzo,11/05/1658,Roma,Firenze,Argomenti privati,['Colonna'],"Gal. 161, doc. 83, c. 161r",1658,"""Dovevo molto prima pagare questo debito ...""
"
Galilei Cosimo,Viviani Vincenzo,30/05/1658,Parma,Firenze,Viaggi,"['Rinieri padre ', 'Cattaneo']","Gal. 161, doc. 84, c. 163r-164r",1658,"""Son quasi giunto alla metà del mio viaggio, e per la Dio grazia ...""
"
Torsi Andrea,Viviani Vincenzo,1/06/1658,Roma,Firenze,Argomenti privati,['Galilei Vincenzo '],"Gal. 161, doc. 85, c. 165r-v",1658,"""Mi sono pervenute le due cortesissime di Vostra Signoria ...""
"
Lapi Michelangelo,Viviani Vincenzo,28/06/1658,Roma,Firenze,Notizie di libri,"['Pietro ', 'Nerli']","Gal. 161, doc. 86, c. 166r",1658,"""Consegnarò a chi Vostra Signoria ordinerà il libro della prospettiva ...""
"
Galilei Cosimo,Viviani Vincenzo,12/06/1658,Bergamo,Firenze,Argomenti privati,"['Apollonius Pergaeus', 'Silvani', 'Filippini Pier Maria ', 'Gassendi Pierre', 'Galilei Bocchineri Sestilia ']","Gal. 161, doc. 87, c. 168r-v",1658,"""Ho ricevuto una lettera della Signora Madre, alla quale sabato passato ...""Pubbl. in: A. Favaro, Documenti inediti per la storia dei manoscritti galileiani, in Bullettino di bibliografia e di storia delle scienze matematiche e fisiche, XVIII (1885), 153-154
"
Lapi Michelangelo,Viviani Vincenzo,15/06/1658,Roma,Firenze,Argomenti privati,[],"Gal. 161, doc. 88, c. 170r",1658,"""Farò diligenza per mandare a Vostra Signoria ...""
"
Galilei Cosimo,Viviani Vincenzo,10/07/1658,Bergamo,Firenze,Astronomia,"['Galilei Bocchineri Sestilia ', 'Barbarigo Antonio ', 'Apollonius Pergaeus']","Gal. 161, doc. 89, c. 172r-173v",1658,"""Non so a quel che io deva attribuire la causa del suo silentio ...""Pubbl. in: A. Favaro, Documenti inediti per la storia dei manoscritti galileiani, in Bullettino di bibliografia e di storia delle scienze matematiche e fisiche, XVIII (1885), p. 154-155
"
Lapi Michelangelo,Viviani Vincenzo,13/07/1658,Roma,Firenze,Argomenti privati,['Borelli Giovanni Alfonso'],"Gal. 161, doc. 90, c. 174r",1658,"""Non ho ricevuto prima di hoggi ...""
"
Lapi Michelangelo,Viviani Vincenzo,18/07/1658,Roma,Firenze,Argomenti privati,['Onofri'],"Gal. 161, doc. 91, c. 176r",1658,"""Il Signor Abate Honofri Canonico di S. Pietro ...""
"
Lapi Michelangelo,Viviani Vincenzo,19/07/1658,Roma,Firenze,Argomenti privati,"['Onofri', 'Arrighetti Andrea']","Gal. 161, doc. 92, c. 178r",1658,"""Doi giorni sono consegnai al Signor Abbate Onofri ..""
"
Serenai Lodovico,Viviani Vincenzo,28/07/1658,Firenze,Firenze,Argomenti privati,[],"Gal. 161, doc. 93, c. 180r",1658,"""Sento che Vostra Signoria tratta di tornarsene domani ...""
"
Galilei Cosimo,Viviani Vincenzo,31/07/1658,Bergamo,Firenze,Argomenti privati,"['Galilei Bocchineri Sestilia ', 'Borelli Giovanni Alfonso', 'Viviani Francesco ', 'Rinaldini Carlo', 'Serenai Lodovico']","Gal. 161, doc. 94, c. 182r-183v",1658,"""Grandissimo è stato il contento che mi ha apportato ...""
"
