Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Viviani Vincenzo,La Nou,2/04/1661,Firenze,,Matematica,"Dati, Carlo Roberto, 1619-1676,(citato.)La Nou, sec. XVII,(destinatario.)","Gal. 157, doc. 78, c. 117r",1661,"""Credo che dal Signor Carlo Dati ella abbia avuto notizia d'un mio libro...""Minuta
"
Viviani Vincenzo,Kircher Athanasius,7/04/1661,Firenze,Roma,Argomenti privati,"Kircher, Athanasius, 1602-1680,(destinatario.)","Gal. 157, doc. 79, c. 118r",1661,"""Ricevo dalla mano liberale di Vostra Signoria molto Illustre e molto Reverenda...""Minuta
"
Viviani Vincenzo,Magalotti Lorenzo,22/04/1661,Firenze,,Argomenti privati,"Magalotti, Lorenzo, 1637-1712,(destinatario.)","Gal. 157, doc. 80, c. 119r",1661,"""Farmi dare ad intendere che questo...""Minuta
"
Viviani Vincenzo,Galilei Cosimo,17/07/1661,Firenze,,Notizie di libri,"Galilei, Cosimo, 1636-1672,(destinatario.)","Gal. 157, doc. 81, c. 120r-v",1661,"""Ricevei il discorso eruditissimo e lo gustai come pasto...""Minuta
"
Viviani Vincenzo,Galilei Cosimo,17/09/1661,Firenze,,Argomenti privati,"Galilei, Cosimo, 1636-1672,(destinatario.)","Gal. 157, doc. 82, c. 121r",1661,"""Non ho più collera perchè non sono stato...""Minuta. Sul margine superiore interno una annotazione avverte che  la presente lettera è stata scritta in risposta ad una del 10 settembre 1661
"
Viviani Vincenzo,Della Torre Filippo,26/09/1661,Firenze,,Notizie di libri,"Sluse, René François Walter de, 1622-1685,(citato.)Della Torre, Filippo, sec. XVII,(destinatario.)Bartholin, Rasmus, 1625-1698,(citato.)Scavenius, Peder Lauridsen, 1623-1685,(citato.)Ferroni, Giovanni Francesco, sec. XVII,(citato.)Golius, Jacobus, 1596-1667,(citato.)Huygens, Christiaan, 1629-1695,(citato.)Cini, Niccolò, m. 1638,(citato.)","Gal. 157, doc. 83, c. 122r",1661,"""Torno la terza volta ad esser molesto a Vostra Signoria Illustrissima con le mie...""Minuta
"
Viviani Vincenzo,[non identificato],8/10/1661,Firenze,,Notizie di libri,"Medici, Leopoldo de', 1617-1675,(citato.)Southwell, Robert, 1635-1702,(citato.)Accademia della Crusca (Firenze),(possessore.)","Gal. 157, doc. 84, c. 123r-124r",1661,"""Gratum numquam sero. Mi giunsero finalmente le tanto aspettate nuove...""Minuta
"
Viviani Vincenzo,Viviani Francesco,27/12/1661,Montevarchi,,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 85, c. 125r",1661,"""Mi scordai di dirvi che la prima mattina di lavoro ...""
"
Viviani Vincenzo,Viviani Francesco,1/01/1663,Montevarchi,Firenze,Argomenti privati,"Molara, Bruto della, 1639-1685,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 86, c. 127r",1663,"""Subito alla ricevuta di questa andate dal collarettaio tedesco...""
"
Viviani Vincenzo,Incontri Ferdinando,22/01/1661,Firenze,,Argomenti privati,"Michelini, Famiano, 1604-1665,(citato.)Incontri, Ferdinando, sec. XVII,(destinatario.)","<span data-id=""http://imss/name/116126""></span>",1661,"""Mi stimo onoratissimo che Monsignore Illustrissimo suo si compiaccia...""Segue, sulla stessa carta, la risposta dell'Incontri
"
Viviani Vincenzo,Viviani Francesco,22/01/1661,Chiusi,,,"Viviani, Francesco, sec. XVII,(destinatario.)Torricelli, Evangelista, 1608-1647,(citato.)Della Rena, Ferdinando, 1616-1688,(citato.)Gradi,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)","Gal. 157, doc. 88, c. 131r-132r",1661,"""Per diligenze fatte qua tra miei fogli non trovo quella scrittura...""
"
Viviani Vincenzo,Micheletti,/01/1662,Firenze,,Affari,"Micheletti, sec. XVII,(destinatario.)","Gal. 157, doc. 89, c. 133r-134r",1662,"""Ho sentito dall'ultime venute a Vostra Signoria Illustrissima...""Minuta
"
Viviani Vincenzo,Viviani Francesco,3/02/1661,Città della Pieve,,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)Galilei Bocchineri, Sestilia, m. 1669,(citato.)Viviani, Anna, sec. XVII,(citato.)Gherardi, Luigi, sec. XVI-XVII,(citato.)Michelozzi, Antonio, sec. XVII,(citato.)Molara, Bruto della, 1639-1685,(citato.)Galilei, Cosimo, 1636-1672,(citato.)","Gal. 157, doc. 90, c. 135r",1661,"""Sono in Città della Pieve sano e salvo per la Dio grazia ...""
"
Viviani Vincenzo,Viviani Francesco,7/02/1662,San Casciano in Val di Pesa,Firenze,Argomenti privati,"Savi, sec. XVII,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 91, c. 137r",1662,"""Mi è tormento che la Maria ha in mano una fiaschetta di polvere...""
"
Viviani Vincenzo,Viviani Francesco,9/02/1662,Siena,Firenze,Argomenti privati,"Michelozzi, Antonio, sec. XVII,(citato.)Michelini, Famiano, 1604-1665,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 92, c. 138r",1662,"""Doppo sei passi habbiamo fatto 30 miglia di viaggio e non si sa se domattina......""
"
Viviani Vincenzo,Viviani Francesco,13/02/1662,Chiusi,Firenze,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)Della Rena, Ferdinando, 1616-1688,(citato.)Michelozzi, Antonio, sec. XVII,(citato.)Molara, Bruto della, 1639-1685,(citato.)Barbolani, Torquato, m. 1756,(citato.)","Gal. 157, doc. 93, c. 140r",1662,"""Doppo un viaggio fastidiosissimo fatto in due giorni da San Quirico...""
"
Viviani Vincenzo,Viviani Francesco,17/02/1663,Montepulciano,Firenze,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)Galilei Bocchineri, Sestilia, m. 1669,(citato.)Michelozzi, Antonio, sec. XVII,(citato.)Galilei, Cosimo, 1636-1672,(citato.)Gislandi, Marco, sec. XVII,(citato.)Della Rena, Ferdinando, 1616-1688,(citato.)","Gal. 157, doc. 94, c. 142r",1663,"""Dal dì della mia partenza fin ora questa è la 4a lettera che vi ho scritto...""
"
Viviani Vincenzo,Viviani Francesco,7/02/1662,Tavarnelle,Firenze,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 95, c. 144r",1662,"""Ho scritto al signor Fredinando della Rena, e pregatolo a venir costì in Casa ...""
"
Viviani Vincenzo,Lucarini Francesco Reginaldo,4/03/1663,Chiusi,,Notizie di libri,"Lucarini, Francesco Reginaldo, sec. XVII,(destinatario.)","Gal. 157, doc. 96, c. 146r",1663,"""Invio a Vostra Signoria Illustrissima e Reverendissima quel esemplare delle mie opere...""Minuta. Il destinatario è il vescovo di Città della Pieve
"
Viviani Vincenzo,Lucarini Francesco Reginaldo,2/03/1663,Chiusi,,Argomenti privati,"Lucarini, Francesco Reginaldo, sec. XVII,(destinatario.)Welser, Marcus, 1558-1614,(citato.)Rainaldi, Carlo, 1611-1691,(citato.)Michelozzi, Antonio, sec. XVII,(citato.)","Gal. 157, doc. 97, c. 147r-v",1663,"""Per maggior mia istruzione o per piena informazione dello stato...""Minuta. Il destinatario è il vescovo di Città della Pieve
"
Viviani Vincenzo,Viviani Francesco,17/03/1663,Roma,,Argomenti privati,"Rinuccini, sec. XVII,(citato.)Michelozzi, Antonio, sec. XVII,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 98, c. 148r",1663,"""Finalmente con l'aiuto divino siamo giunti questa sera a hore 22 alla gran città...""
"
Viviani Vincenzo,Magalotti Lorenzo,24/03/1663,Roma,Napoli,Argomenti privati,"Magalotti, Lorenzo, 1637-1712,(destinatario.)","Gal. 157, doc. 99, c. 149r-v",1663,"""Insomma Vostra Signoria mi scopre sempre...""Minuta
"
Viviani Vincenzo,Saracinelli Antonio Felice,24/03/1663,Roma,Firenze,Argomenti privati,"Saracinelli, Antonio Felice, sec. XVII,(destinatario.)","Gal. 157, doc. 100, c. 150r",1663,"""Nel passar che facemmo d'Orvieto non manca...""Minuta
"
Viviani Vincenzo,Saracinelli Francesco,7/04/1663,Roma,Firenze,Argomenti privati,"Saracinelli, Antonio Felice, sec. XVII,(citato.)Michelozzi, Antonio, sec. XVII,(citato.)Saracinelli, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 101, c. 150v",1663,"""Rendo grazie umilmente a Vostra Signoria Illustrissima...""Minuta
"
Viviani Vincenzo,Dati Carlo Roberto,24/03/1663,Roma,,Notizie di libri,"Dati, Carlo Roberto, 1619-1676,(destinatario.)Viviani, Francesco, sec. XVII,(citato.)Berlomt, Claude, sec. XVII,(citato.)Elzevier (casa editrice),(citato.)","Gal. 157, doc. 102, c. 151r-v",1663,"""Ho scritto al Signor Francesco mio fratello che faccia...""Minuta
"
Viviani Vincenzo,Viviani Francesco,24/03/1663,Roma,,Notizie di libri,"Dati, Carlo Roberto, 1619-1676,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 103, c. 152r-153v",1663,"""Questa servirà in comune tra Voi et il Signor...""Minuta
"
Viviani Vincenzo,Viviani Francesco,6/04/1662,Livorno,Firenze,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 104, c. 154r-v",1662,"""Mi trovo in Livorno per la Dio grazia con buona salute in camerata...""
"
Viviani Vincenzo,Southwell Robert,12/04/1662,Livorno,Londra,Argomenti privati,"Southwell, Robert, 1635-1702,(destinatario.)Putte, Peter van de, sec. XVII,(citato.)Medici, Leopoldo de', 1617-1675,(citato.)Molara, Bruto della, 1639-1685,(citato.)Alderman, Robert, sec. XVII,(citato.)","Gal. 157, doc. 105, c. 156r-157r",1662,"""Alli 7 stante scrissi a lungo a Vostra Signoria consegnando...""Minuta
"
Viviani Vincenzo,Viviani Francesco,6/05/1662,Montevarchi,,Argomenti privati,"Gavardelli, Pietro, m. ca. 1663,(citato.)Arizzi, Pietro, sec. XVII,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 106, c. 158r",1662,"""Questa per il Signor conte Pietro Arizzo (?)  che sta nella casa...""Minuta
"
Viviani Vincenzo,Fabbri Francesco,15/07/1662,Firenze,Pesaro,Suppliche,"Fabbri, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 107, c. 159r",1662,"""Feci sentire all'Altezza Serenissima del Signor Principe Leopoldo...""
"
Viviani Vincenzo,[non identificato],21/08/1662,Firenze,,Argomenti privati,,"Gal. 157, doc. 108, c. 161r",1662,"""Non ho potuto rispondere a...""Copia
"
Viviani Vincenzo,Molara Bruto (della),6/10/1662,Firenze,,Varia,"Geyer, Giovanni Adamo, sec. XVII,(citato.)Molara, Bruto della, 1639-1685,(destinatario.)","Gal. 157, doc. 109, c. 162r",1662,"""Avanti che Vostra Signoria parta di Firenze ho bisogno...""Segue sulla stessa carta la risposta del Molara
"
Viviani Vincenzo,Galilei Cosimo,16/09/1662,Firenze,Bergamo,,"Torricelli, Evangelista, 1608-1647,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)Galilei, Cosimo, 1636-1672,(destinatario.)","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22151')"">Gal. 157  </a>  doc. 110, c. 163a r-163b r<br/>",1662,"""Non ho mai per tempo alcuno dubitato della sua fedeltà...""Minuta. Numerosi disegni geometrici e computi matematici sparsi attorno e sopra il testo della lettera
"
Viviani Vincenzo,[non identificato],3/12/1662,Firenze,,Notizie di libri,"Rondinelli,(citato.)","Gal. 157, doc. 111, c. 164r",1662,"""Invio a Vostra Signoria Illustrissima, come al più vicino...""
"
Viviani Vincenzo,[non identificato],16/12/1662,Firenze,,Argomenti privati,,"Gal. 157, doc. 112, c. 165r-165",1662,"""Quando potessi di presente considerar il male...""Minuta
"
Viviani Vincenzo,[non identificato],18/12/1662,Firenze,,Idraulica,,"Gal. 157, doc. 113, c. 166r-v",1662,"""Questa sera ricevo due di Vostra Signoria, che una de' 16...""Minuta
"
Viviani Vincenzo,Molara Bruto (della),22/12/1662,Firenze,,Idraulica,"Molara, Bruto della, 1639-1685,(destinatario.)","Gal. 157, doc. 114, c. 167r-168r",1662,"""Arrivarono hiersera que' Maestri di Lucca...""Minuta
"
Viviani Vincenzo,Viviani Francesco,1/01/1664,Chiusi,,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 115, c. 169r-v",1664,"""Dalla vostra, o da quella del Signor Bruto sento...""
"
Viviani Vincenzo,Viviani Francesco,8/01/1664,Chiusi,,Argomenti privati,"Arrighetti, Andrea, 1592-1672,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 116, c. 170r",1664,"""Ho fretta al solito, accuso una Vostra con altra...""A c. 171v lista di nomi
"
Viviani Vincenzo,Viviani Francesco,12/01/1663,Chiusi,,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 117, c. 172r",1663,"""Vorrei che voi facessi l'impronta su carta fine...""A c. 173v cartiglio incollato con ceralacca riporta un poscritto
"
Viviani Vincenzo,Molara Bruto (della),15/01/1664,Chiusi,,Argomenti privati,"Medici, Leopoldo de', 1617-1675,(citato.)Molara, Bruto della, 1639-1685,(destinatario.)","Gal. 157, doc. 118, c. 174r-v",1664,"""Di grazia cavimi Vostra Signroia d'un pensiero...""
"
Viviani Vincenzo,Viviani Francesco,16/01/1664,Chiusi,,Argomenti privati,"Molara, Bruto della, 1639-1685,(citato.)Michelozzi, Antonio, sec. XVII,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 119, c. 175r",1664,"""Hiersera per la Posta vi scrissi, ma perchè sera...""
"
Viviani Vincenzo,Viviani Francesco,23/01/1664,Chiusi,,Argomenti privati,"Tori, sec. XVII,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 120, c. 177r",1664,"""Avuto la vostra de' 19 ma non l'altra che dice...""
"
Viviani Vincenzo,Viviani Francesco,29/01/1664,Chiusi,,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)Medici, Leopoldo de', 1617-1675,(citato.)Teri, Diociaiuti, sec. XVII,(citato.)","Gal. 157, doc. 121, c. 179r-180r",1664,"""Ricevei per via di Città della Pieve, la vostra...""
"
Viviani Vincenzo,Viviani Francesco,6/02/1663,Chiusi,,Argomenti privati,"Dati, Carlo Roberto, 1619-1676,(citato.)Dati,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 122, c. 181r",1663,"""Ancora non mi è pervenuta l'altra che...""
"
Viviani Vincenzo,Viviani Francesco,18/02/1663,Ponte ad Era,Firenze,Argomenti privati,"Landini,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 123, c. 183r",1663,"""Potrete riconsegnare al fratello del Signor Landini...""
"
Viviani Vincenzo,Viviani Francesco,2/03/1664,Chiusi,Firenze,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 124, c. 185r",1664,"""Questa settimana manco di vostre. Non so se...""
"
Viviani Vincenzo,Viviani Francesco,7/03/1664,Chiusi,Firenze,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 125, c. 187r",1664,"""Ritrovomi libero dalla sciatica per la Dio Grazia...""A c. 188v alcune note di conti
"
Viviani Vincenzo,Viviani Francesco,13/03/1664,Chiusi,Firenze,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 126, c. 189r",1664,"""Non tralascio l'occasione del Corriere, che andando...""
"
Viviani Vincenzo,Viviani Francesco,18/03/1664,Chiusi,Firenze,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 127, c. 191r",1664,"""Potete mandare alla Signora Sestilia un baril d'olio...""
"
Viviani Vincenzo,Molara Bruto (della),7/04/1663,Roma,,Argomenti privati,"Molara, Bruto della, 1639-1685,(destinatario.)","Gal. 157, doc. 128, c. 192r",1663,"""Volevo aspettare di avere in Roma una sua lettera...""Minuta
"
Viviani Vincenzo,Consacchi Stefano,7/04/1663,Roma,Firenze,Argomenti privati,"Nuti, Francesco, sec. XVII,(citato.)Consacchi, sec. XVII,(citato.)Cansacchi, Stefano, sec. XVII,(destinatario.)","Gal. 157, doc. 129, c. 192v",1663,"""Veramente Vostra Signoria la registri, ch'ella ha fatto...""Minuta
"
Viviani Vincenzo,Viviani Francesco,24/03/1663,Roma,Firenze,Varia,"Viviani, Francesco, sec. XVII,(destinatario.)Southwell, Robert, 1635-1702,(citato.)Gerardo, sec. XVII,(citato.)Medici, Giovanni Carlo de', 1611-1663,(citato.)Dati,(citato.)","Gal. 157, doc. 130, c. 193r-v",1663,"""Da più vostre, ricevute qui in Roma, sento le replicate insistenze...""
"
Viviani Vincenzo,Signorini Giovanni Battista,8/03/1663,Livorno,,,"Signorini, Giovanni Battista, sec. XVII,(destinatario.)","Gal. 157, doc. 131, c. 195r",1663,"""Troppo mi reputerei fortunato se Vostra Signoria avesse tal memoria...""Minuta
"
Viviani Vincenzo,Magalotti Lorenzo,31/03/1663,Roma,Napoli,,"Torricelli, Evangelista, 1608-1647,(citato.)Doni, Giovanni Battista, 1593-1647,(citato.)Magalotti, Lorenzo, 1637-1712,(destinatario.)","Gal. 157, doc. 132, c. 196r-v",1663,"""Da che ci separammo in Firenze ciascuno di noi ha acquistato...""Minuta
"
Viviani Vincenzo,Southwell Robert,2/04/1663,Roma,Londra,Argomenti privati,"Molara, Bruto della, 1639-1685,(citato.)Southwell, Robert, 1635-1702,(destinatario.)Ferdinando II, granduca di Toscana, 1610-1670,(citato.)","Gal. 157, doc. 133, c. 197r-v",1663,"""Oh come Signor Roberto mio Signore ho meritato da lei così gran castigo...""Minuta simile a cc. 205r-206r
"
Viviani Vincenzo,Viviani Francesco,2/04/1663,Roma,Firenze,Notizie di libri,"Viviani, Francesco, sec. XVII,(destinatario.)Alamanni,(citato.)Brogiotti, sec. XVII,(citato.)Cambi, Pier Giovanni, sec. XVII,(citato.)Paganelli, Anton Bernardo, sec. XVII,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)Mancini, Giovanni Battista, sec. XVII,(citato.)Martini, Marco, sec. XVII,(citato.)Nelli, Giovanni Battista, 1661-1725,(citato.)Compagni, Braccio, sec. XVII,(citato.)","Gal. 157, doc. 134, c. 198r-199v",1663,"""Accuso la vostra de' 28 si come un'altra del Signor Cavaliere...""
"
Viviani Vincenzo,Della Rena Ferdinando,3/04/1663,Roma,Firenze,Argomenti privati,"Della Rena, Ferdinando, 1616-1688,(destinatario.)","Gal. 157, doc. 135, c. 200r",1663,"""Seu amicus seu alter ego. Io che professo...""Minuta
"
Viviani Vincenzo,Geyer Giovanni Adamo,7/04/1663,Roma,Venezia,Argomenti privati,"Geyer, Giovanni Adamo, sec. XVII,(destinatario.)","Gal. 157, doc. 136, c. 201r-v",1663,"""Ardisce rappresentarsegli avanti con questa uno che fosse...""Minuta
"
Viviani Vincenzo,Carlotti Bonaventura,7/04/1663,Roma,Firenze,Argomenti privati,"Nuti, Francesco, sec. XVII,(citato.)Carlotti, Bonaventura, sec. XVII,(destinatario.)","Gal. 157, doc. 137, c. 202r-v",1663,"""Non si creda già il Signor Marchese mio Signore che ...""A c. 202v segue lungo poscritto
"
Viviani Vincenzo,Viviani Francesco,9/04/1663,Roma,Firenze,Notizie di libri,"Monanni, Monanno, sec. XVII,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 138, c. 203r-v",1663,"""Que' dodici libri de' miei che dite avere aggiustato...""
"
Viviani Vincenzo,Southwell Robert,10/04/1663,Roma,Londra,Argomenti privati,"Southwell, Robert, 1635-1702,(destinatario.)","Gal. 157, doc. 139, c. 205r-206r",1663,"""Oh come Signor Roberto mio Signore ho meritato da lei...""Minuta simile a c. 197r-v
"
Viviani Vincenzo,Molara Bruto (della),16/04/1663,Roma,,Argomenti privati,"Molara, Bruto della, 1639-1685,(destinatario.)Arrighetti, Andrea, 1592-1672,(citato.)Cangioli, procaccio, sec. XVII,(citato.)Raggi, Lorenzo, 1615-1687,(citato.)","Gal. 157, doc. 140, c. 207r-208v",1663,"""Alla fine mi pervenne una gentilissima sua, con la quale ho procurato...""Minuta
"
Viviani Vincenzo,Viviani Francesco,16/04/1663,Roma,Firenze,Notizie di libri,"Galilei, Cosimo, 1636-1672,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 141, c. 209r-v",1663,"""Crederei che a quest'ora averete inviato la cassetta...""Minuta
"
Viviani Vincenzo,Viviani Francesco,21/04/1663,Roma,Firenze,Notizie di libri,"Viviani, Francesco, sec. XVII,(destinatario.)Monanni,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)Alamanni,(citato.)","Gal. 157, doc. 142, c. 211r",1663,"""Dalla lettera de' 14 stante sento che avete inviata la cassetta...""
"
Viviani Vincenzo,Viviani Francesco,28/04/1663,Roma,Firenze,Notizie di libri,"Viviani, Francesco, sec. XVII,(destinatario.)Michelini, Famiano, 1604-1665,(citato.)Ambrogio, sec. XVII,(citato.)Balducci, sec. XVII,(citato.)Alamanni,(citato.)","Gal. 157, doc. 143, c. 213r-214r",1663,"""Tengo due vostre de' 21 e 24 stante. La cassetta...""
"
Viviani Vincenzo,Viviani Francesco,5/05/1663,Roma,Firenze,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)Compagni, Braccio, sec. XVII,(citato.)Serenai, Lodovico, 1599-1685,(citato.)Molara, Bruto della, 1639-1685,(citato.)Nelli,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)","Gal. 157, doc. 144, c. 215r-v",1663,"""Attendo sentire che aviate ricevuto dal Procaccio...""
"
Viviani Vincenzo,Viviani Francesco,19/05/1663,Roma,Firenze,Notizie di libri,"Mucini,(citato.)Michelozzi, Antonio, sec. XVII,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)Dati, Carlo Roberto, 1619-1676,(citato.)Rontini, sec. XVII,(citato.)","Gal. 157, doc. 145, c. 216r-v",1663,"""Trovate il Rontini e fate scuse se io non rispondo alla sua...""
"
Viviani Vincenzo,Viviani Francesco,26/05/1663,Roma,Firenze,Notizie di libri,"Galilei, Cosimo, 1636-1672,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 157, doc. 146, c. 218r",1663,"""Ho ricevuto la scatola col Breviario, e Scritture...""
"
