Expéditeur,Notes,References,Noms cités,Sujet,Titre,Date,Provenance,Destination,Destinataire,Year
Dati Francesco,"Tipologia: letteraIncipit: ""Per servizio di sua Casa, e di suo Signor fratello in cosa che molto preme ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 55, c. 78r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Dati Francesco a Viviani Vincenzo,11/08/1681,,Firenze,Viviani Vincenzo,1681
Panciatichi Francesco,"Tipologia: letteraIncipit: ""Mi comanda il Padron Serenissimo di significare à Vostra Signoria Eccellentissima ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 56, c. 80r<br/>
</td>","Cosimo III, granduca di Toscana, 1642-1723,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Panciatichi Francesco a Viviani Vincenzo,12/08/1681,,Firenze,Viviani Vincenzo,1681
Grossi Giovanni,"Tipologia: letteraIncipit: ""La cortesissima di Vostra Signoria delli nove del corrente mi trova in Castelfranco, ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 57, c. 82r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Grossi Giovanni a Viviani Vincenzo,13/08/1681,Castelfranco,Firenze,Viviani Vincenzo,1681
Panciatichi Francesco,"Tipologia: letteraIncipit: ""Desidera di sapere il Padron Serenissimo, se Vostra Signoria Eccellentissima ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 58, c. 84r<br/>
</td>","Cosimo III, granduca di Toscana, 1642-1723,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Panciatichi Francesco a Viviani Vincenzo,17/08/1681,,Firenze,Viviani Vincenzo,1681
Panciatichi Francesco,"Tipologia: letteraIncipit: ""Stò aspettando la copia di quella scrittura, e quando non sia finita ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 59, c. 86r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Panciatichi Francesco a Viviani Vincenzo,21/08/1681,,Firenze,Viviani Vincenzo,1681
Grossi Giovanni,"Tipologia: letteraIncipit: ""Ecco servita la Sua somma buontà della copia di quelle notizie, ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 60, c. 87r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Toscana (Granducato). Ufficio dei fossi (Pisa),(possessore.)",Idraulica,Grossi Giovanni a Viviani Vincenzo,27/08/1681,Castelfranco,Firenze,Viviani Vincenzo,1681
Tomati Lapi Maddalena,"Tipologia: letteraIncipit: ""Non hò risposto prima alla gentilissima di Vostra Signoria Illustrissima ...""Firma autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 61, c. 89r<br/>
</td>","Frescobaldi, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Tomati Lapi Maddalena a Viviani Vincenzo,30/08/1681,Roma,Firenze,Viviani Vincenzo,1681
Viviani Francesco,"Tipologia: letteraIncipit: ""O lasciato qui in casa al Signor Domenico il mortaio, e pestello di bronzo ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 62, c. 90r<br/>
</td>","Vieri, Vincenzio, sec. XVII,(citato.)Rampanini,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Viviani Francesco a Viviani Vincenzo,5/09/1681,,Firenze,Viviani Vincenzo,1681
Viviani Francesco,"Tipologia: letteraIncipit: ""In questo punto che son ore 16 sian arrivai qui in Livorno ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 63, c. 92r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Viviani Francesco a Viviani Vincenzo,8/09/1681,Livorno,Firenze,Viviani Vincenzo,1681
Viviani Francesco,"Tipologia: letteraIncipit: ""Il non haver volsuto ricevere sue lettere, né abboccarmi ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 64, c. 94r-95r<br/>
</td>","Dati, Francesco, 1615-1689,(citato.)Capponi, Ferrante, 1611-1689,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Viviani Francesco a Viviani Vincenzo,8/09/1681,Livorno,Firenze,Viviani Vincenzo,1681
Viviani Francesco,"Tipologia: letteraIncipit: ""Come Vostra Signoria vedrà scrivo al Signor Senatore Dati e Signor Senatore Capponi ...""A c. 97v si legge l'appunto:""Da non si mostrar""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 65, c. 96r-97r<br/>
</td>","Dati, Francesco, 1615-1689,(citato.)Capponi, Ferrante, 1611-1689,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Viviani Francesco a Viviani Vincenzo,9/09/1681,Livorno,Firenze,Viviani Vincenzo,1681
Ginori Filippo,"Tipologia: letteraIncipit: ""Credevo che i miei figli havessero riscosso il mio processo ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 66, c. 98r<br/>
</td>","Albizzi, Luca degli, sec. XVII-XVIII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Ginori Filippo a Viviani Vincenzo,12/09/1684,,Firenze,Viviani Vincenzo,1684
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Da un letterato mio parzialissimo amico, al quale ...""Minuta
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 67, c. 99r<br/>
</td>","Caravaggio, Pietro Paolo, 1617-1688,(destinatario.)",Argomenti privati,Viviani Vincenzo a Caravaggio Pietro Paolo,24/10/1684,Firenze,Milano,Caravaggio Pietro Paolo,1684
Panciatichi Francesco,"Tipologia: letteraIncipit: ""Stando à Vostra Signoria Eccellentissima la scrittura rimessa  ...""Varie annotazioni autografe del viviani alle cc. 100v e 101v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 68, c. 100r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Idraulica,Panciatichi Francesco a Viviani Vincenzo,12/09/1681,,Firenze,Viviani Vincenzo,1681
Tomati Lapi Maddalena,"Tipologia: letteraIncipit: ""Mando à Vostra Signoria Illustrissima qui acclusa la copia dell'Instrumento, ...""Firma autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 69, c. 102r<br/>
</td>","Frescobaldi, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Tomati Lapi Maddalena a Viviani Vincenzo,13/09/1681,Roma,Firenze,Viviani Vincenzo,1681
Santini Vincenzo,"Tipologia: letteraIncipit: ""Rendo vivissime gratie à Vostra Signoria del gradimento, che mi dimostra ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 70, c. 103r-104r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Falconieri, Alessandro, sec. XVII,(citato.)Favoriti, Agostino, 1624-1682,(citato.)Porzio, Luca Antonio, 1639-1723,(citato.)Ricci, Michelangelo, 1619-1682,(citato.)",Chiesa,Santini Vincenzo a Viviani Vincenzo,14/09/1681,Roma,Firenze,Viviani Vincenzo,1681
Panciatichi Francesco,"Tipologia: letteraIncipit: ""Non pare da mettersi in dubbio, che il Signor Maestro di Campo Guerrini ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 71, c. 105r<br/>
</td>","Ramponi,(citato.)Guerrini, Dionigi, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Panciatichi Francesco a Viviani Vincenzo,18/09/1681,,Firenze,Viviani Vincenzo,1681
Lorain Giovanni Cristofano,"Tipologia: letteraIncipit: ""Promessi a Vostra Signoria Illustrissima di parteciparle qualche nuova ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 72, c. 106r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Idraulica,Lorain Giovanni Cristofano a Viviani Vincenzo,21/09/1681,Barga,Firenze,Viviani Vincenzo,1681
Viviani Francesco,"Tipologia: letteraIncipit: ""Questo giorno de 9 ottobre siamo giunti a Cadis ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 73, c. 107r-v<br/>
</td>","Buonaccorsi,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Viviani Francesco a Viviani Vincenzo,10/10/1681,Cadice,Firenze,Viviani Vincenzo,1681
Soldani Massimiliano,"Tipologia: letteraIncipit: ""Dovendo alla fine di questo mese partirmi di qua, non manco ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 74, c. 109r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Soldani Massimiliano a Viviani Vincenzo,10/10/1681,Roma,Firenze,Viviani Vincenzo,1681
Southwell Robert,"Tipologia: letteraIncipit: ""io sono adesse a la stanza del Signor Barone de Male ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 75, c. 110r<br/>
</td>","Medici, Leopoldo de', 1617-1675,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Southwell Robert a Viviani Vincenzo,Unidentified,,Firenze,Viviani Vincenzo,Unidentified
Tozzi Luca,"Tipologia: letteraIncipit: ""Mancarei molto al mio debito, se comparendo alla luce ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23981')"">Gal. 166  </a>  doc. 76, c. 112r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Tozzi Luca a Viviani Vincenzo,3/10/1681,Napoli,Firenze,Viviani Vincenzo,1681
